video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,subscriberCount,duration,definition,caption,publishDayName,durationSecs,tagCount,durationS,publishedYear,publishedMonth,durationSeconds
Ff9voorYi9w,Twirl With BTS ♡♡,V and Jungkook together playing games😍😍❤️❤️❤️❤️#bts#shorts#taekook#vkook,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2023-01-24 08:32:15+00:00,4831,523,,5,,PT25S,hd,FALSE,Tuesday,0 days 00:00:25,36,25,2023,January,25
FExDt0nUhN0,Twirl With BTS ♡♡,His smile makes my day❤️❤️❤️❤️#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2023-01-21 09:28:23+00:00,3773,436,,6,,PT11S,hd,FALSE,Saturday,0 days 00:00:11,44,11,2023,January,11
CW0rqldu31w,Twirl With BTS ♡♡,It hurts jiminie 😂🔥🔥🔥🔥🔥🔥🔥🔥 #bts #shorts #jimin,,,2023-01-18 05:27:59+00:00,354331,36135,,85,,PT16S,hd,FALSE,Wednesday,0 days 00:00:16,0,16,2023,January,16
BWc7NGfrW2Q,Twirl With BTS ♡♡,Difference between Jimin and Jungkook 😂😂😂😂😂#bts#shorts#jk#jimin#jikook#kookmin,,,2023-01-14 06:19:06+00:00,458920,49254,,107,,PT12S,hd,FALSE,Saturday,0 days 00:00:12,0,12,2023,January,12
iRMGVL-F3Ug,Twirl With BTS ♡♡,Jungkook don't want to play this game😂😂😂😂😂#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2023-01-10 04:04:01+00:00,5251,391,,2,,PT11S,hd,FALSE,Tuesday,0 days 00:00:11,44,11,2023,January,11
9sELL66HX78,Twirl With BTS ♡♡,His cute smile 😊❤️❤️😍😍 #bts #jk #shorts,,,2023-01-08 14:26:21+00:00,4008,356,,3,,PT10S,hd,FALSE,Sunday,0 days 00:00:10,0,10,2023,January,10
lKcdV2v8plU,Twirl With BTS ♡♡,Everyone but taekook😂😂😂😂#bts #shorts #taekook,,,2023-01-06 13:31:38+00:00,2475,195,,2,,PT15S,hd,FALSE,Friday,0 days 00:00:15,0,15,2023,January,15
EVatYtn3na0,Twirl With BTS ♡♡,It's him 😍😍❤️❤️❤️❤️#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2023-01-06 04:18:18+00:00,2818,231,,2,,PT14S,hd,FALSE,Friday,0 days 00:00:14,44,14,2023,January,14
Cue-SpalfUA,Twirl With BTS ♡♡,His expression change is insane🔥🔥🔥🔥❤️❤️❤️❤️ #bts #shorts #v,,,2023-01-02 06:39:14+00:00,2059,212,,0,,PT11S,hd,FALSE,Monday,0 days 00:00:11,0,11,2023,January,11
phakpH56xo4,Twirl With BTS ♡♡,Taehyung always excited for his birthday 🎉🎈🎉❤️ Jin's reaction 😂😂😂😂#bts#taejin#v#jin#shorts,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-12-31 04:43:44+00:00,2339,237,,1,,PT15S,hd,FALSE,Saturday,0 days 00:00:15,43,15,2022,December,15
sQ41saPQY4E,Twirl With BTS ♡♡,Taehyung cute and sweet moments ❤️❤️🎉🎉🎉| V day | Taehyung day | #bts#v#taehyung,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-12-30 10:16:59+00:00,86,17,,1,,PT1M43S,hd,FALSE,Friday,0 days 00:01:43,43,103,2022,December,103
9h-WheuQros,Twirl With BTS ♡♡,It's Taehyung Day🎉🎉🥳🥳🥳🎂🎂🎂#bts#shorts #v,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-12-30 06:24:39+00:00,2712,312,,6,,PT17S,hd,FALSE,Friday,0 days 00:00:17,43,17,2022,December,17
hnYW2-Qy22U,Twirl With BTS ♡♡,Jungkook in black 🖤🖤🖤 #bts #jk #shorts,,,2022-12-29 04:43:50+00:00,1118,90,,0,,PT16S,hd,FALSE,Thursday,0 days 00:00:16,0,16,2022,December,16
oPVnBUHh4SU,Twirl With BTS ♡♡,Taehyung changing his expression is so 🔥🔥🔥🥵🥵🥵#bts #shorts #v,,,2022-12-26 07:39:52+00:00,1996,203,,3,,PT8S,hd,FALSE,Monday,0 days 00:00:08,0,8,2022,December,8
IoPaiLKI6lo,Twirl With BTS ♡♡,Jungkook ❤️❤️❤️😂😂😂#bts #jk #shorts,,,2022-12-24 08:51:19+00:00,2002,218,,1,,PT16S,hd,FALSE,Saturday,0 days 00:00:16,0,16,2022,December,16
G6j73R4SXR8,Twirl With BTS ♡♡,Good cute English❤️❤️❤️❤️❤️#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2022-12-21 07:12:44+00:00,1668,188,,2,,PT24S,hd,FALSE,Wednesday,0 days 00:00:24,44,24,2022,December,24
3MFyMqlXQsc,Twirl With BTS ♡♡,How cute taetae ❤️❤️❤️❤️❤️#bts#shorts#v,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-12-17 05:07:04+00:00,2606,241,,1,,PT11S,hd,FALSE,Saturday,0 days 00:00:11,43,11,2022,December,11
EedCbtyCi3E,Twirl With BTS ♡♡,Do you need any caption😏😏😏🔥🔥🔥🔥🔥#bts #jk #shorts,,,2022-12-16 06:14:19+00:00,10049,924,,8,,PT16S,hd,FALSE,Friday,0 days 00:00:16,0,16,2022,December,16
dOnAIu0HEys,Twirl With BTS ♡♡,His confidence😂😂😂😂#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2022-12-14 03:38:30+00:00,13686,1384,,5,,PT17S,hd,FALSE,Wednesday,0 days 00:00:17,44,17,2022,December,17
sw1CKVo8wx0,Twirl With BTS ♡♡,When you got first rank without studying 🤣🤣🤣🤣🤣#bts #jk #shorts,,,2022-12-12 10:48:09+00:00,857,72,,2,,PT16S,hd,FALSE,Monday,0 days 00:00:16,0,16,2022,December,16
9h6_edlN2B0,Twirl With BTS ♡♡,Jungkook's cuteness turns into 🔥🔥🔥🔥🔥🔥#bts #jk #shorts,,,2022-12-10 03:45:15+00:00,129864,15417,,103,,PT16S,hd,FALSE,Saturday,0 days 00:00:16,0,16,2022,December,16
H10w3m0HyqU,Twirl With BTS ♡♡,When jungkook regretting about his words 🤣🤣🤣🤣🤣🤣#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2022-12-09 03:31:22+00:00,2849,180,,1,,PT25S,hd,FALSE,Friday,0 days 00:00:25,44,25,2022,December,25
597bqxGWPBI,Twirl With BTS ♡♡,Bunny mode on 🤣🤣🤣🤣#bts#shorts#jk,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs

Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'August', 'Yoongi', 'Namjin', 'Kookmin', 'Jinkook', 'Then and now', 'Bts Members', 'Member', 'Then BTS Members', '2013 BTS Members', '2021 BTS Members', 'Bts Members stamping', 'Funny video', 'Bts funny moments', 'Funny bts', 'Rm stamping', 'Winter pakage', 'Cute jungkook']",2022-12-07 04:16:31+00:00,59411,7098,,11,,PT18S,hd,FALSE,Wednesday,0 days 00:00:18,44,18,2022,December,18
GUlKI62zzFI,Twirl With BTS ♡♡,His perfection 🔥🔥❤️❤️❤️#bts#shorts#jimin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2022-12-05 03:34:24+00:00,7015,775,,8,,PT10S,hd,FALSE,Monday,0 days 00:00:10,36,10,2022,December,10
9qBFLNtUN3M,Twirl With BTS ♡♡,Wait for the end there will be surprise for you 😁😁😁😁😁#bts#shorts#v,"Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Facts and Fun', 'Shorts', '#shorts', 'Ishitamishra', 'And', 'Videos', 'Jungkook', 'Jeon jungkook', 'Kimtaehyung', 'Kim seok jin', 'Kim namjoon', 'Yoongi min', 'Min yoongi', 'Parkjimin', 'Park jimin', 'Jungkook jeon', 'Jung ho seok', 'J hope', 'Bts', 'Jin', 'Vv', 'Jimin', 'Rm', 'Namjoon', 'Seokjin', 'Mochy', 'Suga', 'Yoongi', 'Taekook', 'Vkook', 'Kookmin', 'Vmin', 'Member', 'Las vegas', 'Bts in Las Vegas', 'Bts grammy', 'Bts grammy night', ""Vhopekook enjoying las vegas night'"", 'Bts in Las Vegas enjoying', 'Vhopekook', 'Taekook moment', 'Bts las vegas grammy', 'Grammy 2022 BTS']",2022-12-02 05:13:15+00:00,3295,270,,1,,PT11S,hd,FALSE,Friday,0 days 00:00:11,43,11,2022,December,11
KFsSuynxkTc,Twirl With BTS ♡♡,Literally The way Jungkook is watching Tae is never change 💜💚💜💚💜💚💜💚#bts #shorts #vkook#taekook,,,2022-11-30 03:39:48+00:00,4566,433,,5,,PT15S,hd,FALSE,Wednesday,0 days 00:00:15,0,15,2022,November,15
TmvyFzJUKL4,Twirl With BTS ♡♡,The reason why she's being shy😅😅🔥🔥😵😵🔥🔥#bts#shorts#jimin,"Pts LV Concert jungkook full speech eng sub
https://youtu.be/sM4yEm4pOKs



Full English subtitles Instagram Story of jungkook is here -----
https://youtu.be/LXmNrtPyBQQ

https://youtu.be/2iBW6vbtzR8

https://youtu.be/tLGbk1Y6tAE

https://youtu.be/9DVCKRDUopo

Click here👆👆👆👆👆
Watch now
💜💜💜💜💜💜
#bts
#rm
#kimnamjoon
#kimseokjin
#jin
#kimtaehyung
#v
#taehyung
#jeonjungkook
#jk
#jungkook
#jhope
#hobi
#junghoseok
#minyoongi
#suga
#parkjimin
#jimin


Follow Me On Instagram I'd---- ishita_mishra_88","['Bts', 'J hope', 'Suga', 'Jimin', 'Taehyung', 'Kim taehyung', 'Bts Members', 'Jeon jungkook', 'Jungkook', 'Taekook Moment', 'Taekook', 'Vkook', 'Tae crying moment', 'V crying', 'Jungkook comforting tae', 'Jk and v', 'Friendship taekook', 'Love taekook', 'Flirt taekook', 'love me', 'like you do', 'Taekook edit', 'Taekook kiss', 'Vkook edit', 'bts shorts', 'taekook status', 'status', 'Bts dance', 'bts songs', 'bts jalebi baby', 'stay alive BTS', 'idol bts', 'bts song', 'bts Instagram Story', 'bts hot edit', 'bts mna 2020']",2022-11-29 05:50:39+00:00,47385,4389,,7,,PT12S,hd,FALSE,Tuesday,0 days 00:00:12,36,12,2022,November,12
Gb13N6MrTd4,Twirl With BTS ♡♡,Taekook lost in each other😍😍😍💜💚💜💚💜#bts#shorts#taekook#vkook,,,2022-11-28 04:51:51+00:00,318373,31271,,118,,PT11S,hd,FALSE,Monday,0 days 00:00:11,0,11,2022,November,11
